acqdate,149,42,300,2,203,601,448,7,360,290,637,237,204,750,229,225,422,378
1994-01-02,,,,,,,,,,,,,0.847282212154356,,,,,
1994-01-09,,,,,,,,,,,,,0.8371393581166459,,0.697289741232691,,,
1994-01-16,,,,,,,,,,,,,0.8198725168918192,,0.666362840394157,,,
1994-01-23,,,,,,,,,,,,,0.8023221391274191,,0.632851177442985,,,
1994-01-30,,,,,,,,,,,,,0.7843292388951282,,0.596565508219072,,,
1994-02-06,,,,,,,,,,,,,0.7659915203066058,,0.5569672766949221,,,
1994-02-13,,,,,,,,,,,,,0.7464196137600669,,0.524330871984849,,,
1994-02-20,,,,,,,,,,,,,0.724922070569239,,0.487765601774873,,,
1994-02-27,,,,,,,,,,,,,0.6994794390875432,,0.452584962966588,,,
1994-03-06,,,,,,,,,,,,,0.6741283015555611,,0.41310648453684196,,,
1994-03-13,,,,,,,,,,,,,0.6504450379546282,,0.380929356188112,,,
1994-03-20,,,,,,,,,,,,,0.6256011066845205,,0.352220199430751,,,
1994-03-27,,,,,,,,,,,,,0.5976312641897042,,0.322721323960368,,,
1994-04-03,,,,,,,,,,,,,0.5571517681941656,,0.2843821906009665,,,
1994-04-10,,,,,,,,,,,,,0.5174461381975138,,0.260452652376174,,,
1994-04-17,,,,,,,,,,,,,0.4782468205683474,,0.231896733748478,,,
1994-04-24,,,,,,,,,,,,,0.43684485344911483,,0.209062525599005,,,
1994-05-01,,,,,,,,,,,,,0.40916017377985414,,0.1780994566082785,,,
1994-05-08,,,,,,,,,,,,,0.3814922312760551,,0.170361607084386,,,
1994-05-15,,,,,,,,,,,,,0.3696987260782401,,0.167359215077798,,,
1994-05-22,,,,,,,,,,,,,0.3656800915021731,,0.171524605294283,,,
1994-05-29,0.24181771854178402,,,,,,,,0.20362919129615253,,,,0.3498394737125517,,0.173864321803253,,,0.3922645442677354
1994-06-05,0.26629945968573654,,,,,,0.047999201281553015,0.23831641299035866,0.24327369960527942,0.311134296789698,,0.232057483512784,0.33995484143763005,,0.1777425073848874,,0.07506794943254223,0.4362193482052042
1994-06-12,0.3104923377544129,0.14731337934487498,,,,,0.09902073623843233,0.280964729740481,0.2915488574552163,0.3589531785447892,,0.2817782406541383,0.34319727736304123,,0.1847777198457718,,0.09679484860532048,0.4857492949440064
1994-06-19,0.3522537246564655,0.211065798784525,,,,,0.154702855474061,,0.3375150123885082,0.41833014841922195,,0.342126856707888,0.3557998089127657,,0.2063412269314142,,0.13513753385871743,0.5346650139029923
1994-06-26,0.37762271656268204,0.25341697881057873,,,,,0.18720031565117587,,0.3777475170951595,0.4615859786249566,,0.397200923018317,0.3773652312589058,,0.223737609450386,,0.183135127354499,0.5821519516693009
1994-07-03,0.4270850859490324,0.3505511175757988,,,,,0.2805361625882366,,0.424456494929949,0.5186443001031308,,0.44283333838395766,0.41477293834902657,,0.2630099723861692,,0.278599903827018,0.62209614002032
1994-07-10,0.48865883260924026,0.4660075771234359,,,,,0.40682626351938456,,0.46833002089254433,0.5789270226892989,,0.4738444949379457,0.45763614764608934,,0.33612132400305345,,0.41120011553864194,
1994-07-17,0.5492528814474976,0.563166815205304,,,,,0.514407111802151,,0.49986311295200786,0.6241875973307016,,0.4890293866524207,0.502313938496432,,0.4018130162914108,,0.47704630330650744,0.7340669158591601
1994-07-24,0.6052489883642144,0.6355508128161798,,0.7686074799280332,,,0.5992033471985901,,0.5228871892082358,0.6638640789252831,,0.5030198668753462,0.5483403346815712,,0.5010867878392632,,0.5744691039611342,0.7703988870741515
1994-07-31,0.6366004969785036,0.6848735337667665,,0.8028054849498524,,,0.6601167598020934,,0.5372145830840911,0.678480592787025,,0.5150571691458776,0.5957153362015133,,0.5954769791255878,,0.6602694646545221,0.7865316590079617
1994-08-07,0.6945531132431437,0.746820430781486,0.582329301301078,0.8431546482265421,0.16915119167957,0.95737769180117,0.7325272900664429,0.833903722943069,0.5530188181008325,0.7013094354704924,0.625097080034871,0.5203195377910778,0.6388128105875291,0.74605836893002,0.6837851931614679,0.5436253620669522,0.7412480188036076,0.7979801815666991
1994-08-14,0.7459066203938897,0.7930915667457653,0.611949680451583,0.8798664975305857,0.190012059925035,0.9542511661046028,0.7859002712981823,0.880174636861557,0.5682114752899856,0.7237734601635486,0.672916526188817,0.5263983200081757,0.6696194645812569,0.766043950656103,0.7640749370845068,0.6136639645429368,0.8042669834181391,0.8147461275464103
1994-08-21,0.7908791244754921,0.8408147110356268,0.630240974142126,0.9095506534814034,0.200958106673069,0.960237106343083,0.8244167529851777,0.916680797837216,0.5693203994611858,0.7427816644978492,0.720354676615914,0.531841315932678,0.6907450316227907,0.77898032643641,0.8127181035569777,0.650725180088663,0.8388427306333828,0.8192456900002881
1994-08-28,0.8351643546983559,0.893780087834939,0.637306320405604,0.9335461561663819,0.215978016478993,0.9773652119148254,0.8498269889217731,0.943783959701068,0.5725071687616249,0.7549806018384393,0.749166617864214,0.5418353727290672,0.704609951133618,0.785474487684872,0.8495791730908314,0.6802272452342292,0.8500691606142416,0.817904858678453
1994-09-04,0.8821954043681027,0.9404308044308427,0.647511859902634,0.963866352736229,0.230277055921294,0.9584336898031272,0.8782133794361208,0.992691439957434,0.5970392812217213,0.7755417962614645,0.770588070756396,0.5654028468457184,0.7145340733313225,0.766043950656103,0.890325122955187,0.7104707561703647,0.8605637649280669,0.8262125557688557
1994-09-11,0.9082743202190554,0.9573788463546041,0.654890593277566,0.9636600662712006,0.241609605859714,0.9156115085743329,0.8797002899312919,,0.6098635715012868,0.7828471480714257,0.783704067555708,0.5856589329516781,0.721093283889586,0.751751433337808,0.9119598313111027,0.7281651971839158,0.8655666002130749,0.8292361333726265
1994-09-18,0.9313043526703433,0.9800281573663757,0.662909514038979,0.9779669425705227,0.250031256460302,0.9055549972766072,0.8819986132476183,0.974158202298167,0.6271037181670047,0.80260575211616,0.792895122691337,0.604283599632925,0.7224736424312629,0.733298996776816,0.9183576921717698,0.7424155653986784,0.8714037629996509,0.8339730930937739
